,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
revolvers,0.04167436747559005,0.04166666675680774,0.04166666677227491,0.041666666931508174,0.04166666676612618,0.04166666672096441,0.37500024881013705,0.3749920497665916
reward,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
reyna,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
rhetorical,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
rheumatic,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
rhodes,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
rhubarb,0.031250000007254336,0.03125000002047156,0.03125000002401874,0.03125000006027722,0.2812500029170141,0.5312499969448538,0.03125000002218322,0.03125000000392716
rhymed,0.5624999995183712,0.06250000005958069,0.0625000000697597,0.06250000017483918,0.06250000006564985,0.06250000003589339,0.06250000006443539,0.06250000001147085
rhythm,0.22499994913189156,0.025000000081117857,0.025000000095293212,0.025000000238840296,0.22500022189831714,0.2250000669493161,0.02500000008794218,0.2249997615172817
ribbon,0.013888888899560525,0.347222515506056,0.013888888924262124,0.013888888977598641,0.1250000220065098,0.2361111316589516,0.013888888921547838,0.23611077510551343
ribbons,0.03125000002925455,0.031250000082643704,0.03125000009656857,0.031250000242213805,0.28125020129932554,0.2811800113964579,0.28125019679262725,0.03131959006090861
ribs,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
rice,0.01785714286852104,0.017857142889247467,0.4464289387965898,0.0178571429516883,0.017857142892626465,0.017857142876513726,0.16071430272456053,0.3035710440002527
rich,0.015625000009260648,0.015625000026128818,0.01562500003067397,0.01562500007692219,0.2656251598134362,0.015625000015758908,0.14062502494378043,0.5156248150840389
richer,0.04166666669584402,0.04166666674894918,0.37500024057772946,0.04166666690895568,0.04166666675759835,0.041666666716372265,0.04166666675587872,0.3749997588386725
rid,0.01785714287333263,0.017857142902821442,0.16071437964315038,0.017857142991659653,0.1607143726875702,0.1607142571790299,0.16071437056819304,0.3035711911542428
riddle,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
riddles,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
ride,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
ridge,0.5624999995183712,0.06250000005958069,0.0625000000697597,0.06250000017483918,0.06250000006564985,0.06250000003589339,0.06250000006443539,0.06250000001147085
ridicule,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
ridiculous,0.06250000004676035,0.06250000013192007,0.06250000015396523,0.06250000038595155,0.06250000014528356,0.5623608194087313,0.06250000014245341,0.06263917958493459
riding,0.017892226826465737,0.0178571428955558,0.017857142902203294,0.01785714297005144,0.017857142899524812,0.017868167847499724,0.3035716876452931,0.5892393460134061
rifle,0.253870163732964,0.22321452450801063,0.008928571456901551,0.00892857149962896,0.00892857145525176,0.008940194913924806,0.08035716389881119,0.40683223853450706
rifles,0.012527229335217023,0.21250017617624545,0.012500000033907235,0.01250000008499226,0.012500000031907406,0.012512737475951243,0.012500000031339258,0.7124598568304402
rigging,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
rightful,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
righthand,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
rights,0.025000000013313095,0.4250002268866851,0.025000000044044707,0.025000000110500104,0.0250000000414852,0.025000000022640398,0.02500000004069634,0.42499977284063517
rigid,0.3750000471099865,0.041666666763724707,0.04166666678064973,0.04166666695216169,0.04166666677393607,0.041666666725229805,0.04166666677203547,0.374999952122276
rigidity,0.22499998673053134,0.025000000050604734,0.025000000059391826,0.025000000148888715,0.025000000055913192,0.025000000030512712,0.025000000054904617,0.6250000128692529
rigor,0.1934338170785906,0.02083333339203191,0.020833333402061952,0.02083333350569525,0.02083333339810025,0.40135235278920045,0.020833333396894697,0.3010471630374249
rigorous,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
rigors,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
ring,0.05967623482686896,0.1644738676784607,0.059210538934107354,0.006578947424619183,0.0065789473895106945,0.11184211395125371,0.006578947389115457,0.5850604024060639
ringing,0.3035714424788427,0.01785714289465801,0.017857142901110436,0.017857142967409388,0.017857142898552322,0.017868167098332745,0.017857142897765847,0.5892746758633286
ringless,0.04166666670885565,0.0416666667858064,0.04166666680579115,0.04166666701553935,0.37500034747344324,0.04180829468534146,0.041666666795358964,0.37485802372986365
rings,0.01388888889814167,0.013888888915020737,0.23611127298703172,0.01388888896579827,0.013888888917756921,0.42197414304985714,0.0138888889172053,0.2724701393491883
ringworm,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
rip,0.06250000005740367,0.06250000016194694,0.06250000018900988,0.06250000047379956,0.06250000017835214,0.06271164669507612,0.0625000001748778,0.5622883520695339
ripeness,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
rise,0.2249999022609979,0.22500017569031078,0.025000000088832724,0.025000000222887685,0.025000000083662176,0.02500000004566883,0.2250001925035194,0.2249997291041206
rising,0.025000000018477145,0.22500011607760428,0.02500000006124611,0.02500000015356597,0.025000000057648634,0.225000021402318,0.025000000056530844,0.42499986217260893
risk,0.42500005212344266,0.025000000051170892,0.025000000060092797,0.025000000150604804,0.025000000056555335,0.025000000030872018,0.02500000005555416,0.4249999474717073
risks,0.2812500043322832,0.031250000069844866,0.031250000081935084,0.03125000020546757,0.03125000007716466,0.031250000042121744,0.03125000007574829,0.5312499951154346
risky,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
rite,0.03125000002209219,0.03125000006237701,0.03125000007301473,0.031250000183087226,0.03125000006881668,0.03129279291319686,0.2812501625337376,0.5312070441436777
rites,0.5208334877671464,0.020833333391520048,0.020833333401714414,0.020833333504665555,0.020833333397637148,0.18750004071112805,0.020833333396422335,0.18749980442976583
ritic,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
ritual,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
rival,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
rivalry,0.04166666669280264,0.0416666667404213,0.04166666675288156,0.041666666882876936,0.041666666747966534,0.041723723880706616,0.041666666746406324,0.7082762755559382
river,0.375000010404408,0.006578947386420977,0.006578947389554594,0.006578947421428102,0.21710553007551436,0.11184208508734413,0.05921051686122824,0.21710501537410173
riverbank,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
riverbed,0.37500004789339186,0.04166666677048494,0.04166666678854547,0.041666666972123255,0.04166666678140224,0.04166666672934648,0.04166666677925358,0.3749999512854522
riverboat,0.5624563423639818,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703741474
riverboats,0.5624563423640707,0.06250000007573522,0.0625000000889665,0.06250000022253631,0.0625000000835077,0.06250000004568444,0.0625000000821734,0.06254365703732583
rivers,0.7083214084881351,0.04166666670293622,0.041666666709250635,0.04166666677333688,0.04166666670670162,0.04166666668854567,0.041666666706010366,0.041678591225083605
rized,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
road,0.20833325141712572,0.1416668055671204,0.07500002359414999,0.008333333410410088,0.07500002073791034,0.24567400465938477,0.008333333361711513,0.2376592272521871
roads,0.2812280188408605,0.031250000049882466,0.031250000058589224,0.03125000014672731,0.03125000005504643,0.5312501522697362,0.03125000005411472,0.031271828525043135
roar,0.5624563422211715,0.06250000007573521,0.06250000008896649,0.06250000022253631,0.0625000000835077,0.06250000004568443,0.06250000008217338,0.06254365718022505
roaring,0.2812500150575374,0.031250000083378054,0.031250000097582144,0.03125000024464622,0.031250000091924024,0.031292792923343346,0.03125000009018442,0.5312071914114045
roast,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
roasted,0.2812499509809797,0.03125000008402966,0.03125000009865752,0.03125000024729768,0.031250000092869136,0.031250000050702914,0.2812502312162984,0.281249817229165
robbery,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
robe,0.025000000010072757,0.02500000002841664,0.02500000003336866,0.025000000083654064,0.025000000031414907,0.025000000017152732,0.025000000030809273,0.824999999765111
robes,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
rocamadour,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
rock,0.23081937043047407,0.02500000006234941,0.025000000073156274,0.025000000183425002,0.025000000068878363,0.025000000037585922,0.2250001634675633,0.41918046567656764
rockcrystal,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
rocker,0.015625000011180088,0.01562500003156968,0.015625000037050186,0.015625000092928974,0.14062504374546841,0.5156252257970577,0.015625000034210933,0.265624730250534
rockets,0.374999892701522,0.3750001069418223,0.04166666672560728,0.04166666681448528,0.04166666672214703,0.04166666669697699,0.04166666672110741,0.04166666667633167
rocking,0.05986182395347709,0.11184221537590175,0.059210539821134396,0.006578947432053012,0.05921053766728898,0.2697370309769757,0.006578947391847125,0.42697995738132205
rocky,0.04166666669411278,0.04166666674394295,0.041666666757406115,0.041666666894016324,0.3750002108589947,0.04166666671331692,0.04166666675045727,0.3749997885877529
rode,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
rodrigo,0.04166666668565979,0.041666666720201063,0.0416666667295597,0.04166666682424051,0.04166666672583464,0.04166666669900376,0.04166666672470828,0.7083333328907923
roguishness,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
roiled,0.06250000004676036,0.06250000013192009,0.06250000015396524,0.06250000038595156,0.06250000014528358,0.5623608194629259,0.06250000014245342,0.06263917953073989
role,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
roll,0.10227253000545312,0.10227276959923896,0.011363636405031376,0.01136363646745517,0.2840913099590492,0.10227267388932215,0.011363636401853882,0.37499980727259613
rolled,0.38191873887660044,0.14062508677718075,0.14062510608991713,0.01562500014200351,0.01562500005328634,0.01562500002907057,0.14062509621001076,0.14933097182193053
rolling,0.04166666669707325,0.0416666667522695,0.04166666676718227,0.04166666691854539,0.04166666676128124,0.3750001073521441,0.04166666675949548,0.37499989199200884
rolls,0.2509289743934045,0.015625000047168366,0.015625000055386477,0.015625000138866363,0.26562532205294814,0.14062496579593434,0.14062508549185956,0.15532065202443232
